wallet,amount
GKXTS1x1C7zMeezmVbyWj46AMbYSAsgx3q8gaCheHEUb,6107.730762
23vnWaer316wyVsV7bETvdvp9qYiD7ZzeB3Hvvq2WPqw,6078.217954
6UUt2PGTzB5aS2fywW8A56po3G7vnRa9LcJFm3uKvUp4,6033.330033
2ptxXewNsm3F28uTHCKiHcEe5HoHg4iQbkU77T7vTbS5,5888.892669
5ARFu9tnhaY9NbDbAVH92vJkeZ1AYQhtKkiZnftRyu6J,5851.821497
GsqJymQJjyz432AzTFmL5WB8XZHGBk88B2sQV75JgX8z,5817.923331
31HxBraKaRMKMcxN1dAZ1SB6kvCPhxbybrpiVWtq72eV,5757.461610
CvXNPtpdZzVLRRrewFndNZE1UU5fU62Y174TeLKAGvuD,5750.006993
D33cacpxCHm99MfopukdcLCtR3A5XpvxXtCQcX3VaLLa,5731.290658
CnZyGW9z9Ri1n53JafDUn2E16PLZ3T27nYj5qqy9dweg,5655.482251
4Tp1ffovkdKcP3y4pwqMnuyxXjbxuNQ2kZnEEYoBCakc,5653.460032
9gXFFiN3BTH2P83cYVBQB6kYYgaQqu8NuEHgVtN9WjRe,5589.988482
6ZBvtZyDZH39MTn8r8BFryVgerq9jSZmGQmibnva4w3L,5465.937843
2X77kuutkwdfqHVN77q3UQktedAkAqVco7TM6h1gwqk4,5464.231496
6bcY1WLyLwosBR6QZDL6W6fzR8RJFatCnB4PHskQKjf5,5326.658418
AATf9BcBC9eVbAMasDSS5Xf42zuuPghJFvKk6Xgyk89w,5219.303056
CH1r28Q1dkHMtu9iZA6FY8bw9tpssRezHdz92g67oPqn,5202.762618
87NpUcdfznwbfD3AwmhoDjbaMF8gbh4f8f65cRQvTuNo,5196.081766
4X9g1MQh37TqQTEdkfwZvYWbn1FTj3yv5MnLE6Zoj6xk,5196.081766
v9UuTh349u4ejYjUWARh1vJvmU13m24bwSWmqF6wSjD,5052.142961
HtSZHu9GgohiYf43peG2zZ1McJPirak38Z5iHy47roGV,4977.759103
Gbryc7bNEnb4t3cxosPxqkRwDUxSsyTwjEtdKxs1KoLD,4893.957353
8pBMg8iagSztrvaSdTJt1mupMePuBUgWjrnSF2NPn7QC,4882.238628
Dz8EfeDmes1tk55oppYBHCMuwZsELepLgxHFpi5kLSF1,4775.443869
22VGx9UNYyWNg65PkVdGNYSSEpdczmghUV5JwHuWe3zB,4708.065949
7znYuBQFSof6RsAnwxxMiajRsteMEPMixw34X9oR13Vg,4684.359856
3dkA2wWsB1EAL1kwhsevz83Raxgod6MvN2UBMj3tEKPs,4676.473590
CuPt7EmWrkydJ3pCoxSe5SnFkKH6d3x2BWjs6cbZtijQ,4573.692403
DP5P6iDc9QQnjjhx6fEUaKABvc4CuirGbKineYzjTo4j,4527.397887
E81kKjGrQmZY8CD93dhXzLr79cqgP5YXc7RnR81osbUg,4524.582767
CefWevcCKz7h6zqFHiGAYr5cYBjXJjmeeA9UhVnzrm3D,4519.864909
58vZryhmASdpeYcNPkJNugCQdkaiyrAK3g2yHmWyqL8v,4458.789143
D3PftbxLkLfMVhjswncg6ApFHAFEXapS6PvHf9uf8K8c,4409.750998
EfTur3YTFiCHuAj1VEVrDwVibu4K5k9i4ohSUujMAYpg,4312.482160
7xiqZWHXkMdhnSNZxMHpftLHTxXMTAGeDC2LwJUP8n1f,4267.754698
6pL3h6e4rd8ehqoxySCGatZJBiDpndFtrSM3RcWNRjtG,4248.778211
9U67xLMSJvCmXBXMucGmePqZVAD4YXmoEzndRRy6FbwM,4223.492001
CXeDRAoFzwTKC44MMRTrHXTjyxxFE4FzVU8FbviCD8g6,4135.645542
EvvDxMs8TEmx69gDmQfepYHRJtv38K6e4MP7m7eSj9Mf,4083.476217
2YTEzT3bntBQNqmchAGAgNaXE2imr9xR6Td6sBoR45xV,4057.251329
GUZB7j5uy7KYQYvikRdNXyhB3xNnLsUT9YKGdfvPUafK,4038.413609
BmMiq5UzLCUSWNrNd21uDAD1YwYitMY1g7GkCUecx4XV,3997.616393
CCWTib6VaNCLXu8wP3yGLpYD9agPK4iF9e5EghSMVoZ4,3917.140717
GpQwCRWAZstAoWu43jkMCMQLuFLjtzaNsdwQTBwiya1K,3900.873885
4pY4zYxDgVoGaLDiuuY9aebLngj9NwmuphAnRfm1VHsG,3823.733767
EzrwSkYZGS1zPqYMysvd2tfNJ5p6d8BaqJHyTaCxiMUn,3815.646035
Gf97g6BYvV4vZLxWDdrJ2bV3MVJ46gfSx5nBVVDzASiS,3810.459962
2sXP9MzP867EWxFUAZXVgwhjpfMt34U16rWGDNN2CqUY,3805.845588
7PrrBiRadmM3iAy6Ai7Y8jwdseT2hFCd5QgurFc1udkP,3802.074829
5pUVyA9dtFX8BFWAgcBwbUzXoXgCFveWGxb8qjCf6xLg,3799.772459
FeY3VgHSjWwTptVFsp6yhC57LWEZQK7vujCTRZJbk2Y5,3692.971920
6TqdiQAt25StpF9t6EvvA1koFZ9n43wtQ9iuLhQpe96s,3675.544242
4Pq7LcWZFCuaY8a8XR3zqjVqmf5B2iUyWRXoNpbN9pMs,3632.792641
3nH1VkqoxEf3EXvXaWQdG3FXVKWZyvfrJr9u2E4dvy7U,3569.599575
Bnj3P7fyKQWMK3DoZJSFtBruQ9rw5rPJgWeYtEAUVKj4,3568.143019
BJmyBFeN2erHoG3PHuthojtzwdkj1So2CRvYyiaEPbY4,3562.335770
DQRc45Q5xUsUFRBKqvcpXaMNYw1JKwQH8zC6npSFa9os,3533.448659
3zLVzT91x47DcUkaj5eiTB4sGVg1yzJ5rFpADZLGX5aL,3489.150546
CYjRo3zx1NE4zo4wd2MUUbCnZMsRnDRXx8FFBPArpvcJ,3484.451828
6Ytd2VvvrPbhxWL6m1ZTzpgDrbeqsfKVSnDXbSARWPEs,3470.396656
HWXhKoBsuMbb5FL9QrKe31nfewvsXCDz7PS1PzUwjpF,3465.826439
fJqoHBzJA6oLzzEcnLKwvCMzNVRLMgeZjNzGduUBjsR,3465.589423
EX9z393ShAM5wWdfYA9vsqsKZRRJEVrkqBpgouyi7yj8,3464.054511
3TLVcksCZn9etguFoK1dngTWjqs3rb3om8zgiicWfJyB,3464.054511
7wbnNTKyMCFvXpUD4FU961uvvSPgtvXC8meNJrzxBM7d,3464.054511
6c9EvR1RtvLaz2wvLY4xSvBBVWxGiBtxudkL1jx4yo18,3464.054511
EiNh4qC7FmSDFm7FrnTGjk8UTFwJhkv4LHh5k76dFobn,3464.054511
8JJpCyetk8DvuhF3YxTdLwg8NPPbH5HjefzdGmdRB8Fv,3464.054511
AFbL8EZLiLTXE3vZF7eCijSNJ2WMZcGTbhpZsy6PDnK2,3464.054511
DJ8hkTKsLCNhmM6EST5Fb8bxR8X8Pan1xv3z4wfjYnVY,3425.502863
3ZhP84GCdyFv92u7sENy9YuNnKwKx1RBQKxGBkPCi4Rt,3406.151428
DXfwQMb9StaQn3HrbLcnEDHGAbWdvU4ScwyHbXnyirdZ,3342.210779
7sdPa5Rc1L3zzxorABiwZhjHsduQ4gSqq5Jmfv2YTyis,3332.733443
EZv4PSvg5Jp9vXE7bjzhBUvNozwD2i1FV5PdT2vBmqXy,3330.005655
Cmm92gNYWtn1w5Lk6113i3qZyuiv39BZbMQTckFjFKvK,3328.488030
8CvmohtVAdDScXyrt57W2UF5CLwoHgZVS7nkV9XuLdRB,3327.083248
jZAtiMgsUr16fJrSuqQrefAqGu7H7bK5Pm1kPCjVEes,3324.022570
88c3qcKynwRxvUTbsAVhkXBzx7krUCLTNSYUXZF2ccNq,3318.738825
25oM2uHCrxHk8Gd1sbcJWvNoznk6JxWi6wjsWEokgHr3,3311.121639
6ws53oybfrTJeHJwy1uHfKyHEEXF93Z1iDZsPaQ8r6NW,3305.596289
6XyyhG6tuGK3LywjnB4uLrL2RAQ92A1dPfqzZNFsPZUp,3298.885878
DXmUDYe2dByjqEaGtb6ERGkZRu2Yb7rt8zwjb5mgvC4k,3298.513895
HaBnh91oukFWx2UuZKEJceoEGaeY1DbK5wJMmwjEWSU1,3294.171728
9zTSHvZok7AyvaDaPe1p7UjFRyNTBz98HuqmNnqH5vci,3293.481442
3XibwLzFy1WWbb8QCKvCxVH1j66D6iQw2rzadZaZwGCf,3288.558802
HXvmbWb5ESMQSeCTwxdPdPjKL6QV4RN9God3oBRAbFRb,3287.225268
BoWM5RcuW3Z24vK12FRiNLbw4SAdak9KAXvS54TwWDtd,3285.660575
D7x8RbyTGJD9Rzm8pkzeQkuirpR2yfW66CPadVwuXGXp,3284.883963
EThHt9Gzk5Zb6gQ22z56QpMBtWz6WhPeTXB8TVupzE7X,3283.431346
Cwn3LHMkXQfSsSGyaYMLErpQpZZMJp6nsVsk64QP7eCe,3277.123970
8gUhtRgQehU7rMMsvBt9WX3q3hzEgWnWrZWoE9jcJq5x,3276.577804
2oMaUP2gAAbaE7A3dUi1ecJvrBfMByd6NwvVVQcXir8U,3275.852296
7n6Js2NzYYdJNz5kZ1MFnCqzjxfiRgs8HEmGJmZZfyfE,3275.500986
2cmGcxQpmw2o6bWzzGLS5q3oWHzWVqrnRbrgGvYPktaz,3270.169252
94yppgknhDoA6WMZtMLgqCjfV3WtjNNHoD2nageMQQ1a,3268.068294
2wz2Qh4yExB7LZ4zpFoyxYkNcpZmLNzSuAYYXSAP3FqL,3251.726592
6NDcd1WFWv8v75oMPSrGCTnazpnrK2k6L3Tv8YZ2W4Gd,3248.618468
ANGK45ixNTskiGaU6gjcK6nfBYDyxofVkhkDMdxW1sCQ,3244.226131
8UVT8GuT42eSREDeRaR3ihf7mX9MV63LMS39LrPRG3QR,3243.229943
C5YxFPNgB3k248QreA6X9u5kAMJwHaa6meekSuwnEejM,3238.494571
GtFxpp2DqnxuujZGCrQJEEkG86crpebZKXe81VFq5WJt,3233.685991
7FR9JYNPYUaV46cRm3uZ7HKdoMNGnFTxAdmJ7323Go2c,3226.240952
5wv1vGZhod96YFzifUuKmXsrYXARt5EiFBkKdouJVRhs,3223.721978
BK2VZxS9yQVhTsSX67atisZzyaCc6Faw8chAg6cRCWPM,3220.331045
FQM8oMrfE836RNFbmsvniBbkGjVrjHePwepc4Zf6Ny9y,3218.978614
5V2BhHUY371Urs5m35j3oQLrE6nYif6sT9fT6mynguoa,3211.900619
EVLUNqMSQcnHJZQz3g2iRriAyMFAmSFWgD87ZSfctcsE,3157.626380
5VmT4CNeLrNvNS2wKk7aMrpWWeigmPjJGEwe2EeyY28p,3112.033086
CZNqkdUJ8GbHUkuzs8sbmKwxHRiPise5FQ8gKRkTqkAM,3099.454471
9AebiFa1FVqUcux49jKE1epsj6GknRUBsesRCYo3Y3ue,3090.284912
CrWiUDHKHKcvQv9NNdSZhqUoJyCSEmNueA42oqXCXj53,3019.280689
GdVQwwbicVHVW2vvTseTyHgrCQagNPZzocRyg2vnXeBW,3000.278298
HizT6Sq4hLdgpGT6gTcq97WBNjpshbPugQecccTbiqHh,2977.836596
4hkm1Pi59UVR1wbKihnSUBoU1y8UqyFhPVzXH5kveFqT,2961.408346
3n5kaXLSYNfWvX9CfzcsWcgBh5WpjBA4B5XvUQMkSnM5,2954.479480
J5vxhJQcPd8xWjGedsFpsXWm1Akc4a3RjYBVNBmhiLEb,2924.185116
agjxvuLNfwUHLBFsKyM2Wuy7Jgs7T9TUKG1Z1WfKXAR,2921.656692
G6YtiietkqVdab2tvXG1p2Mwb9SE5FspM1RUKHB84ViN,2874.500024
8syj5CYunR15YAANimcD98jyLgNxFogqGMq9Hvni1NFj,2825.837230
BwXQRC4bWbrBAR7sQijWoZ6gAh5UyCnjBD159S7W18Up,2792.521067
9ibj7dvfHXhFRmXNL9rvVoA8ZPpxjZ7mhPfonVsenob5,2778.471341
J9Ka6owHwqJhNe8KWqMzyKnZHi5onc5iCFJkmRg3HZtH,2769.930039
yexA51xebHF14hJ985FHZHy13Hpo5bjbRxiMVL35UP8,2743.589356
Hbpx1PVgfSdL6Hrtag3EkBfVkETqVFx9J62Hu8cdNKcu,2715.695262
5ZXBgx7vVjEv5WjA2VkxeE4Xt3sSy2UwJhq9hitPB7Fp,2696.681567
5No8udknT3YjKvEpXMZBN4cMQnoJkFj8VAZfBDwaN3C8,2683.194744
6hsrjSWEaxNfv3oF6L5GEfqzCzyjVP1Mo5pi9uycJAQv,2679.248732
7PBoWxFybWVkL9AxxhQfpN5Fkr9Gr6m3fMrpf4vWzMR8,2678.265914
6fFkJWBiUxBxvZGMUbSQ8kPnHJ8Hik58tTcv5kygZs9w,2635.550758
2V3itLpgj7nJi8vRv1HgTAE8y6JRDjyJ6SEVkdnFidnr,2624.347946
AubDpUeZk3XDyHMK2Jb28TWNADpETyisYZZ2QH6uTDTM,2499.705163
9KdGFD4utq7DgwLxM5L1uo9hRahvyeq9gmnKX8HUXvzq,2427.617581
4if5nyTS9LBzvMdfZ77oXPLR2AzbPpRkMpd72c1PWNsE,2406.201673
4DWvzKmAbv2un4rE8iDVT2n5FWDUYWHj28ZVgsQbYm85,2350.935289
J3rXyUjJJs4G1MJM9NQ3gtCHQV59wWQE7mcQ7mqF4z5K,2346.826274
EMWu3RCfaVPcQH7fGR5WcbRguiyTpugvzM23HQEEJBHh,2313.460369
294i8rFiYDBADVCF5Z8T1E89aj7Lo7DSsqCWvQMmd7UE,2313.455303
3unKLf597vzEFmpFGozRVu5d1zXGtxnZGrPF6fbP3tG5,2295.506855
3TaMb15HUrNkGTyKkb5Ff73pSD7tLb4DWirHEGQJaXju,2228.509981
G2DftkZoTPJFtmeMtQaRbBQ7UvJvTVTJcc12EN8o8zWV,2202.599263
49LRMwB8HRiMPmTyrHsfPUTkoxxwhudL4ue2Rk3YT1sX,2197.557519
G7BSqqm1ipMFMe6ZQVeu94zAzUctmmNvPVMEbJq5Sgt8,2194.118170
GMEyxXahQDZ5Pq1mdymtaPop7HSNwuGdnF7oV1QYkoMk,2186.528186
6Jak5y34VPDigSX7AFysL78NToW2dTUmkdmnV8qdyj2U,2148.515502
2jfscKxQqxqkk2gckD9ybt5W7ERTbQCN62FbY5tUiv3N,2130.752464
Bpyzgeb9mBfxQqupAKsHVfthBzQkFcY6Qk4SpTNMcwui,2121.644170
59PFxX7Uqga6skuPpnuBLQqMhiKJGjow2Jh19s2XE8dX,2082.631054
AXQZipkffgLkjbb8SAy23DC2Bnht4YnCQb6K2QLUi2BF,2078.432706
9BWn3uNthYitYbqeDBoewn7Qv9Gyrtf9DgLYmdYoJZoW,1988.973068
8p6RThpxyyC4p7fcNR3tbyWaoKHeShvdgN9hhV3LfG4h,1986.032020
D35LoZgGDkVrysKtF8jQMPnfU5WsC1s9tTnnsUSg4sgP,1981.445415
EsBtWgKSuJ2dTZEf1ExupQR9h3kZRCtP3pAhdv139kxL,1956.778147
2mFjJ284cTH2xae11QLD41WeNi9cMtTGw1hYHqBRc2x3,1951.643056
3tA2eB17TRFkcUTVPBN3khGC3V64HnhkvDEFzio5XMuQ,1911.006292
G4GyJ3wzqwmnzKXtA6vPP8dMPHCojqsiPYY1Kc4v4tZ2,1884.385347
8ASJJDMenLyszET42n3RMXD978JEL5fvfJhoArZGRqrT,1876.915260
3DJd1SnTwXc2utT1dzzt1jS36ECMggiUR5p5zFaFzT84,1868.313205
DFPQJfMyMzZf4KzFHHbvo5tXWM5eF1NinJwBYf4XURtp,1847.296892
B4mL5abnbrqoDqTbFNJuUE2wei9T5xEhT5FhnrS8Vw4G,1845.425846
CqYEWX6ZCmAUPoyNdXoDjMgBmc78ssAyS8EhVC724N1C,1837.415514
E8srbp5CY9qFbwgKVjaghpj8nJwSbbmgoJfVbwP7wmg8,1786.737479
5VKNsZQbZPYN7vUZwKxfEYycNf7ALGLchjLH9ksx6Qmf,1759.784503
6MYcDG7AdzpK7tqKU12rPHNPHtJxRMsxiNq6vkgELxKK,1742.818176
GE88BJJcD8X4QBK39p4XGav9sZVo3TqoZvYVxGq9NoXj,1738.013141
GP87PfhnHLqr1eQd7dpbYpe6ocGHrwrxGeh58hjvnXeP,1732.027255
CkQYjX6vtW4Ch2VMZ6xDmKKGLdoZB7LjLavY3VTGBJJH,1689.429167
FEjgGRJMB16hygqBRVPtki4KRh1QU29p6yuUUcRj8TZJ,1668.339671
EPdSkQtFaHpMyvm9uaYxEuRCyaW6DyqMq8qF8Xh3qCc7,1661.706949
C5iEV4PtZUYJfYwy3ivb8uLe7VmyCAau28gbvYwcS9Hp,1659.654738
GQsvGo7xi2dbR1Xbp1KBKtXju9s6QMKLVTKGhepg92AY,1658.558816
5fK4Yj1pRKwzhUc9KMBGf97YsS7sr5ZqBpsCxR5x8MwB,1636.769111
D23NyV6wXag122aoA7miHH7N4SoheSh6ArwkSSoZ2Xcn,1615.751420
9bLKJfg93VKKoWh8c5TpUQsKak2nJ6jyktSSiEg497bN,1611.802383
2Je4mFsAKr8KF1KNTU8S76z9m7LajUVYiUmp5UEfmqsd,1611.105557
46cUKXsBuMLve3nzwDE7CkRtjdjnNqVNRCqYwAWXFXx9,1597.969453
4dSoVNqefMsjnEJin947YBoDGjboZA3fHCu8qMuHaw4A,1597.350705
431AocLvRuPg9Y94wiSx3MeHC8HjwVviZHXnRTovm7un,1558.704936
DWwKQNzoQay1MXtMQWgYomYHrpgbu7LaumAZtRXQe2Xm,1503.670546
GxY6mX11dJx4q7WDoErFSawsnjjrrzstj38Gs7ADJ8kf,1445.142121
DrU8YRSo1TGGbVSnsaZTjtFYeGCaU3Az61VhLuhrMzyh,1435.847700
4NMhVA9itwVJYuVEWEzEHgwMbnAcg3pVRD5dCtWr6WGq,1427.140411
AXgpxVbZCZpuRo1NFLcWJZQyK2oUEGVKDuaHBsk5gHh6,1420.743062
2N5oQUEgFTVdvv7boETYK4RKCJvey5mcC6HgAVcC3rNh,1392.682737
4pdLD5pYUhScFRr9uA93Japcy5kuXUP2gvpd9SH7fqCf,1385.621804
A6mKte8dEJ1ewRXZFqWVp6NWpEe8EfBLFgAoEr9CGowK,1385.621804
AGB5Kqw3a6AoX91A66QcFX9ZZcJgHzqX1aeDLtWS9eYH,1385.621804
DGYCQV4GFYNdif1Wj17iE6GpTLXqjihxNXsrDF7fvtKK,1380.909019
5wx19pvqjnirW6PPSoUSLUNko98LcpaKxYrUnxtJD8iD,1373.170035
7do826kgwfr32asRC5gcqT5J2pY7sfmb5pvvxY8PHTVh,1365.852316
5fN2oCjvzQGqPifBAh5XHNACVaQjN1MaDKaCNkxMxJso,1358.214204
9K7XcRG3NZtPDS7xeQv1aAux7uCjdEyzWTMDubwpfKZe,1357.968383
EJTuosvXHReJ3SELPcrsFGsbesMi4LWenko1QXWioJAa,1351.242475
2G33bw2Egx5H7Kdt4pWUaTRmCWSaehARuNRJCszAWBGY,1341.773917
4qR8VX7S1iY2ehDfncCKBGSCPdmoDa78hTjqZxwitXdc,1334.834118
9je4CgZYycCY4HCwhnu3n11Yx5SWPoi6Pmc9zMKYGHRB,1326.474104
BxRAx9R1XNWvtCEXSab3pYxen7a7yRSZScPsVb2Hr51B,1321.832945
CYLkNRgc451L5jPyDRL31RGt9owMXDFTkc89zmbApqjY,1312.895161
EgQPFKH9P1e76HnsUnnf4HceK1Me2xcVvo543yT6j93Q,1306.324644
5eyPQ6VNsHmx48MxJW3uoRz1QBxn6JPAwoNKK5jkm5gC,1302.427858
7qLNYBWG6PHeGhz4fy4ZgsTxZnQmjqsGeNtjL1TfwF1g,1294.355914
BYJnbkcYNaxCFg9xiR8oFnedj28qLYpG9QStt1CtVLpn,1254.855776
Db2jEoB4xGGEqVsLGLpdQqSN2C2kRLLNpgQ11VBuCd49,1246.831594
6AnEkSQ8oX9JQpj6ctad4hETgY2AvGLh8yYruithzzuT,1240.081387
GDwvycR65mSKGNPzFAdyPAcHFLdJ4Rhzh9ZvCgeLfcCb,1236.622035
J7AeW4dXSthP67znvYrQULxvNYshZKMpPo1MbE88PKH8,1229.001857
C4hEPMhxT5mXKenpFx3gr2XLwuTGEYhSsxzwj9eie3RR,1218.087415
F1r4rT5FGGxYM7QiJRUBngLFruSSpj2PWY2AEVwjp6qq,1193.080249
GJwVZU6cwCgfnFU2rUgccs7P9SbnVtA4YDEf9gCJxE8Z,1188.837558
6aCkXx8MFXv4pSPcJh3qHhL72mkVYK8kptDoP3t7vxpM,1187.263517
8xc2JsUiQRMGwygqcNRkFHLiNUhTf2U2ToX2pAXUnBv3,1164.987682
CGDjKnKEzgXe7PKUbuhd1FrAoz11r7Z8yAVAhQVWsEra,1157.964289
8mdTT7TSxjUPBf1QayYxPJpR2W88KfPkFXjKEZefrjXS,1155.999092
9JdTXKEt5TLvvr3mc1NNmWPPUeUH3h4QExp1xMZpW3bK,1143.278294
ARMRSzqeBHVsfnbo5SbxuTKhSSRuhj94g1H58iZRCDqY,1136.894095
GcGFVea5H4WXVKkZNdqrNj3ybJoFphyPRUTusQqQDaUh,1133.039548
1rdkpo1Zzjk2iZoJZy99nVpvc6BWBdCZG7VvMzAGYY3,1130.964558
DSKA2U1jdVuztBu6PdgpAw2fiHKx9oV4u9aJS2jDqFJD,1125.503756
5ZSqf5mnVCDgPfbvFK1UYziyi17Um3RiqLCGsWQuNUjD,1118.846776
EZYW8Qg29BJYdF1PKiykA5mZ67Xm6i8cZSJpHX37VcFM,1114.632795
CH2ePiR9xqZcywSv4n6odCNL84iSFhVA9ycP9HFZF6MX,1105.864520
G56Hso4JBaLhFnvVcBubWGaKK9Bdz6Zzd5wCsTe6bCp5,1100.854562
AWYsBokZyj9FujqPpQcrMYqaJjm8ATD6tTnteU3nQvSW,1100.169813
DzH52g6P3EFZ1xon7oB2asS779bXjqqNPZn7pLrJV38s,1090.944876
9ZEgLC6g4YBJhiu4UMhVVMUH7n5ZnirpzTv4fQHJqBjH,1090.458813
AfPssZgYxNJMLnQhxjPKxqRmUBXrVDskFqLJsBszcWNm,1087.430381
F9LfeyFeYw2JMXPsVWowjaB8FBsLvKGTRage79F9bEr6,1082.275691
EiFJogw1Y8VVHLVxze46UReLPGKZ7JoAUy4iTnJ3psjh,1080.922555
Bz1Pe9uZJik5ft7xFYhiJ5RqJPe21CFVw84xsxyRHPfE,1080.828906
AZWyCkPSDyZSxMXwk4ZqGK6WZhfvykLU5D7WbKJuPMxn,1077.844749
H3srkcraBb68DpiSBTpVBeK6SYvuniRUab3uLcVKwyZn,1075.247390
12QP78R6KTCJj9XiEF2XGTjsSTUB8QTaWB5tiugg3ZFK,1068.100019
GwTs3LPNtoZKgkuZ322g5hD2tqzQKgAyjxypR56sS6bk,1052.184058
DLvCqBfq4bf1cD3eizrGpCx5dXx5g7VL6N2am6Pgr64U,1045.802113
Bp3hanShPAcJAygeBSUTeWBSJ8dFN9rqBkSnLctKcQP9,1043.472637
3LZJTWBYAuMpe2qiHnXknt7FnaGWezmGfs5W9qMMk7EA,1042.737218
9NQSyy3TYHpqJivQ8TG6sieLYSKpVnFHGiYnN1utdimP,1042.569104
7t6AS21uvofnoDnXzrqJuyzCSNVTgMg5UcxetynPKNen,1041.441916
5aAEmBhXNyQUkZXYd4gXr27SKZG4f2a1CFCtYWHHet4Q,1039.225706
59AaHUkyPJzw9s6jqHq64bbG6Ey8k8nZmLEK1Cct959J,1039.216353
6Hd4tvx5QHdzVzSrEomcmNkJU2pnu4dS7eZ2Q7zJupi7,1039.216353
EuFTBX6Sff4QSXnvGdjShAHfVEh2XgyoCtore2KiUnzc,1039.216353
7FfLVGwddcYQPapfVUemhqJLG4T6mTrZgY7DaASGmNw,1039.216353
8CyRMmXTyLybYdM5AwbgEyScfvgtqhtEoeKCWyfRsHeA,1023.476300
GnjVi2sNFMGkvjm9khUHP8Fkm5hGBCGNnZw8XhHKJJmy,1019.513193
8F2kfFLR1PS31yjj445p8WueXVxkbxSNrS3iLAaW8NGi,1017.365522
BwXu2Gbz8ycV6JSUGrYtqnaa8V8yW1k25AFReSqguiCH,1012.220615
7L5n2Xrk1Pg7e7kBZ7vj7PJSf2nMhN8GZ9j9CroGvJ2G,997.482518
AhpTqXnFfE2Ud1c63TfJU3iQSyDSHr7UMF6dhuk6fXSC,988.665734
9QCACxgyKHAHbxn82gSY9dCGsjQDZn6qiRz35Z6pvGE1,985.921926
9gNnrgaKrCq9gwRuR77nsjP9pM1L1xjwMLfBUqk9eRsr,982.336498
6moyu42nZMVmEzFGbqhTDKqyuit3pXQBkhFyvi4Xa82Y,979.309509
3WZHxFJKKHGi95rKPVLu4eEBh743bWUDGNSf4TroaJ1f,966.730157
8Z6m7JggSJgnHW2tzzT2YNJGtHN8EAZKhdSZZiVpUSBQ,951.375898
9yiwLWnanWEQ46HsZfoYQrNg6LijHxKc5WpTjiFqoV67,949.500365
AXXYUxw6Lr6hRzEGivFuNZZLdRfaMejjSwcALK6C6yay,943.696175
FrswRX8bDre7M63p1xuWaQrGgFKDsJv4mrnhKewafK9R,929.635114
DTZZTuurvvgUWaiwsTjfr1CWC1whWKXP23EiQxGoJR7R,921.508420
9EQbBeg83u1iYqFaueGVutSNvgbLqFXVQXmKCa9wgb1N,915.068924
2LnFu5sGMLXfFDPKYsBPgm4Kg9qd3fudYyheDWHHuCpi,902.740383
FB8QrnWNja4ehQCCr41j9mrbbiDKHA2ktQV2uxSNc9cE,901.749858
5281rjz3FJX6ossmAMbf5NyQUw1HFFY4jVwxyQzv6jV9,900.654172
4vp3vkXJkT6XT5stzCyCmJcYz6ib3H1DaA7cMGNi95CW,893.180477
EFSNpd7W1hJHbNDnFTixfvcY6KagfnDarq2fmi6mjhAt,889.488967
4XiEbw3277oeJumLjMcfZRmKsDMBQQGs4JUK9QTsDHso,872.392159
4xuxWk7uUas7SbV8FqfDZz9rrhsnU7vBmPDVDSdTxrAT,870.581828
131FGr36obSnrZwSp7AFNqdGixngJMbieoeqHg1b1qcd,860.840779
5gL3cYUQywZmcnouvxfP5spZYB6LusFHbswaaP9btzSy,853.076764
9AP7B95NZKpYVyxkT21oG22dCRzVdyNGCDzzrXWERgtt,840.850613
2wS4pyZdvKgh7xw1N1h5JaCVjFYdLv8bsoFzyU159ric,837.374769
3oxc9twfg1M4LniW4hNXT5wzyARFHAPjSKpETfeVw2wC,834.514143
5hmautHT4Tv4dA9FVn6XQ5EuEsGu6EytcGqv9GcB66Ev,831.875941
6E572q2mR5HQf2FH8ypehAYczqjrXDFRWEukkXaBDH7L,829.519123
9evS2M3eM6iKsjqHHyiNddgVMhL4M89ycrQiSStzxycK,828.264728
2bjjd3dRm1sBuVApiKsng4mWftYxgnMmq5GpMF3FYQkC,826.941883
4LduK87Sd839h8Kcn54Pdv6pfWFasUqd1EFHvBKuTdod,825.278651
BqtmfmJAaCmovSZNu1jWC4joXdzSPBgo5zNoR6hbq6Hq,825.144834
74A3NPK1x2dbCr5u5RH3NXGMM9Vjec15ZfVmz1YSqW1P,821.558871
DVqAr8n8tKk5kd6pzdqeWgA5LSDLQn3WDd8vntLoRCZD,821.449445
4HACJadkg6sitapBaqTa7c1CZn8uzdWDqngV7B9N7Xpw,816.712245
BvP99pkaZ3LVcKHcWqLDqtscxHCyPT36fkA54Z9N6pY,815.469223
9Szp5yMWdt4XG3gLS9dMYWcp94FA9vHF6nAuo2pXKmuA,806.974940
sfibG1FCBxEjKGnfyMXtg6Pvi1xaWa7vb289NCSic8P,800.000184
3akZG14Q4Tye3YYk4FrpDNfi49dYZrGq9AG9vUT3zuKS,792.517949
Cg7qPW7QsHwYGJuFdiLsDTNNh6RLJjAbNUXijN1wbSN3,775.768249
9SCVtxuzHuDRyxi1QXvweZPkbZ4MeRwzHHMS9vf77emF,772.666479
Cw7btZCFgk47pjq4bpdvZuS6euuJGhrk664K4FeRm8St,771.147528
BupRXPehPV1EgbDrEPGw9RYGS9DCw6MXRoSKgp3H4kf4,754.832373
8Aqi8BchYp9GQgVUHgod5PArXGbJB7z3zzEc7YVGa7Jz,754.350503
